ChessID	ChessName	ChessType	MinionType	Gender	ChessRank	DefaultATK	DefaultDEF	ChessSkill	DefaultSkin	ChessSkillDesc	IsShop	RelateUpgradeChessID	SeasonID	IsAvailable	IsInRandomPool	UpgradDialogSoundEffect	ChessStrategy	IsWildCard	ChessSkillSecondDesc	ChessSpecialType	IsSpecialExclusiveChess	ChessScore	ChessRookieType	ChessTag	BroadcastDialog	GodChessType
20605072	皇甫嵩	1	6	1	3	8	4	[450821, 450823]	huangfusong	御策。友方失去御策时，永久获得+2/+2	0		6	1	0	['huangfusong']						0	[18, 20]			
20605081	王荣	2	6	2	3	4	2	[452011]	wangrong	遗计：使随机2个其他友方获得自身的攻击力	1	20605082	6	1	1	['wangrong']						0	[18, 21, 20]			
20605082	王荣	1	6	2	3	8	4	[452021]	wangrong	遗计：使随机2个其他友方获得自身2倍的攻击力	0		6	1	0	['wangrong']						0	[18, 21, 20]			
20605091	郭胜	2	6	1	3	3	2	[350811, 350812]	guosheng	当先，遗计：获得1枚虎符	1	20605092	6	1	1	['guosheng']						20	[18, 19]			
20605092	郭胜	1	6	1	3	6	4	[350821, 350822]	guosheng	当先，遗计：获得2枚虎符	0		6	1	0	['guosheng']						20	[18, 19]			
20605101	王允	2	6	1	4	6	2	[351011, 351012]	wangyun	御策。破军：获得1张随机锦囊牌	1	20605102	6	1	1	['wangyun']						0	[18, 21, 20]			
20605102	王允	1	6	1	4	12	4	[351021, 351022]	wangyun	御策。破军：获得2张随机锦囊牌	0		6	1	0	['wangyun']						0	[18, 21, 20]			
20605111	陈登	2	6	1	4	5	3	[370512]	chendeng	遗计：使随机2个友方获得御策	1	20605112	6	1	1	['chendeng']						0	[18, 20]			
20605112	陈登	1	6	1	4	10	6	[370522]	chendeng	遗计：使随机4个友方获得御策	0		6	1	0	['chendeng']						0	[18, 20]			
20605121	杨彪	2	6	1	4	4	3	[651211, 651212]	yangbiao	当先：使随机友方获得仅限本回合的御策，并使具有御策的友方获得+4/+2	1	20605122	6	1	1	['yangbiao']						0	[18, 20]			
20605122	杨彪	1	6	1	4	8	6	[651221, 651222]	yangbiao	当先：使随机友方获得仅限本回合的御策，并使具有御策的友方获得+8/+4	0		6	1	0	['yangbiao']						0	[18, 20]			
20605131	万年公主	2	6	2	4	3	6	[651311]	wanniangongzhu	友方触发破军效果后，使随机2个友方永久获得+3/+2	1	20605132	6	1	1	['wanniangongzhu']						0	[18, 21]			
20605132	万年公主	1	6	2	4	6	12	[651321]	wanniangongzhu	友方触发破军效果后，使随机2个友方永久获得+6/+4	0		6	1	0	['wanniangongzhu']						0	[18, 21]			
20605141	曹节	2	6	2	4	5	4	[551311]	caojie	你每招募6个武将，获得1张随机当先武将牌	1	20605142	6	1	1	['caojie']						0	[18, 19]			
20605142	曹节	1	6	2	4	10	8	[551321]	caojie	你每招募6个武将，获得2张随机当先武将牌	0		6	1	0	['caojie']						0	[18, 19]			
20605151	何进	2	6	1	5	4	8	[551411]	hejin	友方攻击时，触发自身的破军效果（唯一效果）	1	20605152	6	1	1	['hejin']						0	[18, 21]			
20605152	何进	1	6	1	5	8	16	[551421]	hejin	友方攻击时，触发自身的破军效果2次（唯一效果）	0		6	1	0	['hejin']						0	[18, 21]			
20605161	唐姬	2	6	2	5	6	3	[451612, 451611]	tangji	御策。友方失去御策时，使全体友方永久获得+2/+1	1	20605162	6	1	1	['tangji']						0	[18, 20]			
20605162	唐姬	1	6	2	5	12	6	[451622, 451621]	tangji	御策。友方失去御策时，使全体友方永久获得+4/+2	0		6	1	0	['tangji']						0	[18, 20]			
20605171	张让	2	6	1	5	5	7	[651711]	zhangrang	你每花费9枚虎符，获得1张随机汉势力武将	1	20605172	6	1	1	['zhangrang']						0	[18, 19]			
20605172	张让	1	6	1	5	10	14	[651721]	zhangrang	你每花费9枚虎符，获得2张随机汉势力武将	0		6	1	0	['zhangrang']						0	[18, 19]			
20605181	赵忠	2	6	1	5	6	4	[651811]	zhaozhong	当先：使1个友方获得+1/+1，本回合每花费2枚虎符额外+2/+1	1	20605182	6	1	1	['zhaozhong']						25	[18, 19]			
20605182	赵忠	1	6	1	5	12	8	[651821]	zhaozhong	当先：使1个友方获得+2/+2，本回合每花费2枚虎符额外+4/+2	0		6	1	0	['zhaozhong']						25	[18, 19]			
20605191	刘辩	2	6	1	6	6	2	[451711, 451712]	liubian	御策*3。友方的御策可以叠加至多3层	1	20605192	6	1	1	['liubian']						0	[18, 20]			
20605192	刘辩	1	6	1	6	12	4	[451721, 451722]	liubian	御策*6。友方的御策可以叠加至多6层	0		6	1	0	['liubian']						0	[18, 20]			
20605201	何太后	2	6	2	6	4	12	[451811, 451812]	hetaihou	鸩毒。破军：触发随机友方的遗计效果	1	20605202	6	1	1	['hetaihou']						0	[18, 21]			
20605202	何太后	1	6	2	6	8	24	[451821, 451822]	hetaihou	鸩毒。破军：触发随机友方的遗计效果2次	0		6	1	0	['hetaihou']						0	[18, 21]			
20605211	刘宏	2	6	1	6	6	6	[652111]	liuhong	你每花费4枚虎符，使全体友方永久获得+1/+1	1	20605212	6	1	1	['liuhong']						0	[18, 19]			
20605212	刘宏	1	6	1	6	12	12	[652121]	liuhong	你每花费4枚虎符，使全体友方永久获得+2/+2	0		6	1	0	['liuhong']						0	[18, 19]			
20606011	华雄	2	7	1	1	2	2	[360111]	huaxiong	你使用西凉武将后，对主公造成1点伤害并获得+1/+1	1	20606012	6	1	1	['huaxiong']						0	[22, 24]			
20606012	华雄	1	7	1	1	4	4	[460121]	huaxiong	你使用西凉武将后，对主公造成1点伤害并获得+1/+1，执行2次	0		6	1	0	['huaxiong']						0	[22, 24]			
20606021	马云騄	2	7	2	1	2	3	[360211, 360212]	mayunlu	马术：攻击造成双倍伤害	1	20606022	6	1	1	['mayunlu']						0	[22, 25]			
20606022	马云騄	1	7	2	1	4	6	[360221, 360222]	mayunlu	马术：攻击造成3倍伤害	0		6	1	0	['mayunlu']						0	[22, 25]			
20606031	董白	2	7	2	2	1	3	[660311, 660312]	dongbai	主公受到伤害时，使伤害减少1点并使自身攻击力+1	1	20606032	6	1	1	['dongbai']						0	[22, 24]			
20606032	董白	1	7	2	2	2	6	[660321, 660322]	dongbai	主公受到伤害时，使伤害减少2点并使自身攻击力+2	0		6	1	0	['dongbai']						0	[22, 24]			
20606041	马休	2	7	1	2	3	3	[360413]	maxiu	战斗开始时，使自身和相邻友方获得马术：永久获得+1/+1	1	20606042	6	1	1	['maxiu']						0	[22, 25]			
20606042	马休	1	7	1	2	6	6	[360423]	maxiu	战斗开始时，使自身和相邻友方获得马术：永久获得+2/+2	0		6	1	0	['maxiu']						0	[22, 25]			
20606051	张横	2	7	1	2	2	2	[360511]	zhangheng	当先：对主公造成2点伤害，随机获得1张西凉武将牌	1	20606052	6	1	1	['zhangheng']						0	[22, 24]			
20606052	张横	1	7	1	2	4	4	[360521]	zhangheng	当先：对主公造成2点伤害，随机获得2张西凉武将牌	0		6	1	0	['zhangheng']						0	[22, 24]			
20606061	韩遂	2	7	1	3	3	5	[360611]	hansui	友方触发马术效果时，使其永久获得+3/+2	1	20606062	6	1	1	['hansui']						0	[22, 25]			
20606062	韩遂	1	7	1	3	6	10	[360621]	hansui	友方触发马术效果时，使其永久获得+6/+4	0		6	1	0	['hansui']						0	[22, 25]			
20606071	马伶俐	2	7	2	3	4	4	[360911]	malingli	非同名马术友方攻击后，自身永久获得+2/+2并立刻发起攻击	1	20606072	6	1	1	['malingli']						0	[22, 25]			
20606072	马伶俐	1	7	2	3	8	8	[360921]	malingli	非同名马术友方攻击后，自身永久获得+4/+4并立刻发起攻击	0		6	1	0	['malingli']						0	[22, 25]			
20606081	郭汜	2	7	1	3	5	3	[561311]	guosi	你每招募3个武将，对主公造成1点伤害并获得1张顺手牵羊·三	1	20606082	6	1	1	['guosi']						0	[22, 24]			
20606082	郭汜	1	7	1	3	10	6	[561321]	guosi	你每招募3个武将，对主公造成1点伤害并获得1张顺手牵羊·五	0		6	1	0	['guosi']						0	[22, 24]			
20606091	张济	2	7	1	3	4	4	[660911]	zhangji	攻击时，进行判定：50%几率获得1张随机当先武将牌	1	20606092	6	1	1	['zhangji']						20	[22, 25]			
20606092	张济	1	7	1	3	8	8	[660921]	zhangji	攻击时，进行判定：50%几率获得2张随机当先武将牌	0		6	1	0	['zhangji']						20	[22, 25]			
20606101	庞德	2	7	1	4	4	7	[361011, 461011]	pangde	战斗开始时，使自身和左侧友方获得马术：攻击受到的伤害减半	1	20606102	6	1	1	['pangde']						0	[22, 25]			
20606102	庞德	1	7	1	4	8	14	[361011, 461022]	pangde	战斗开始时，使自身和相邻友方获得马术：攻击受到的伤害减半	0		6	1	0	['pangde']						0	[22, 25]			
20606111	董翓	2	7	2	4	5	4	[661111]	dongxie	主公受到伤害时，使随机2个友方获得+2/+1	1	20606112	6	1	1	['dongxie']						0	[22, 24]			
20606112	董翓	1	7	2	4	10	8	[661121]	dongxie	主公受到伤害时，使随机2个友方获得+4/+2	0		6	1	0	['dongxie']						0	[22, 24]			
20606121	马铁	2	7	1	4	3	7	[661211]	matie	友方攻击时，本场战斗友方每发起过一次攻击，使其永久获得+2/+1	1	20606122	6	1	1	['matie']						0	[22, 25]			
20606122	马铁	1	7	1	4	6	14	[661221]	matie	友方攻击时，本场战斗友方每发起过一次攻击，使其永久获得+4/+2	0		6	1	0	['matie']						0	[22, 25]			
20606131	段煨	2	7	1	4	3	3	[661311]	duanwei	当先：对主公造成2点伤害，使全体友方获得+3/+3	1	20606132	6	1	1	['duanwei']						0	[22, 24]			
20606132	段煨	1	7	1	4	6	6	[661321]	duanwei	当先：对主公造成2点伤害，使全体友方获得+3/+3，执行2次	0		6	1	0	['duanwei']						0	[22, 24]			
20606141	李傕	2	7	1	4	6	3	[661411]	lijue	战斗开始时，随机造成2点伤害。本局游戏主公每受到过1次伤害，伤害值+1	1	20606142	6	1	1	['lijue']						0	[22, 24]			
20606142	李傕	1	7	1	4	12	6	[661421]	lijue	战斗开始时，随机造成4点伤害。本局游戏主公每受到过1次伤害，伤害值+2	0		6	1	0	['lijue']						0	[22, 24]			
20606151	马岱	2	7	1	5	7	7	[461411, 661511]	madai	友方触发马术效果时，刷新其马术并使全体友方永久获得+1/+1	1	20606152	6	1	1	['madai']						0	[22, 25]			
20606152	马岱	1	7	1	5	14	14	[461421, 661521]	madai	友方触发马术效果时，刷新其马术并使全体友方永久获得+2/+2	0		6	1	0	['madai']						0	[22, 25]			
20606161	李肃	2	7	1	5	4	5	[661611, 661612]	lisu	防止主公受到的伤害。主公每受到4次伤害，进行判定：50%几率获得1张随机锦囊牌	1	20606162	6	1	1	['lisu']						0	[22, 24]			
20606162	李肃	1	7	1	5	8	10	[661621, 661622]	lisu	防止主公受到的伤害。主公每受到4次伤害，进行判定：50%几率获得2张随机锦囊牌	0		6	1	0	['lisu']						0	[22, 24]			
20606171	马超	2	7	1	5	7	7	[361611, 361613, 361614]	machao	攻击时免疫伤害。马术：使目标本场战斗技能失效	1	20606172	6	1	1	['machao']						25	[22, 25]			
20606172	马超	1	7	1	5	14	14	[361621, 361623, 361624]	machao	攻击时免疫伤害。马术：使目标本场战斗技能失效	0		6	1	0	['machao']						25	[22, 25]			
20606181	杨婉	2	7	2	5	4	7	[661811]	yangwan	友方触发马术时，使全体友方永久获得烈刃	1	20606182	6	1	1	['yangwan']						25	[22, 25]			
20606182	杨婉	1	7	2	5	8	14	[661821]	yangwan	友方触发马术时，使全体友方永久获得烈刃*2	0		6	1	0	['yangwan']						25	[22, 25]			
20606191	樊稠	2	7	1	6	6	6	[361711]	fanchou	主公每受到6次伤害，使全体友方获得+6/+6	1	20606192	6	1	1	['fanchou']						0	[22, 24]			
20606192	樊稠	1	7	1	6	12	12	[361721]	fanchou	主公每受到6次伤害，使全体友方获得+12/+12	0		6	1	0	['fanchou']						0	[22, 24]			
20606201	马腾	2	7	1	6	9	9	[361811, 361812, 361813]	mateng	开战前，使全体西凉友方共享马术效果。马术：永久获得+3/+2	1	20606202	6	1	1	['mateng']						0	[22, 25]			
20606202	马腾	1	7	1	6	18	18	[361821, 361822, 361813]	mateng	开战前，使全体西凉友方共享马术效果。马术：永久获得+6/+4	0		6	1	0	['mateng']						0	[22, 25]			
20606211	徐荣	2	7	1	6	9	9	[361911]	xurong	主公每受到3次伤害，获得烈刃	1	20606212	6	1	1	['xurong']						0	[22, 24]			
20606212	徐荣	1	7	1	6	18	18	[361921]	xurong	主公每受到3次伤害，获得烈刃*2	0		6	1	0	['xurong']						0	[22, 24]			
20607011	颜良	2	8	1	1	2	2	[570111]	yanliang	攻击时，随机造成1点伤害2次	1	20607012	6	1	1	['yanliang']						0	[26, 28]			
20607012	颜良	1	8	1	1	4	4	[570121]	yanliang	攻击时，随机造成1点伤害4次	0		6	1	0	['yanliang']						0	[26, 28]			
20607021	荀谌	2	8	1	1	1	3	[670211]	xunchen	其他友方首次造成伤害时，对相同目标造成1点伤害	1	20607022	6	1	1	['xunchen']						0	[26, 28]			
20607022	荀谌	1	8	1	1	2	6	[670221]	xunchen	其他友方首次造成伤害时，对相同目标造成1点伤害2次	0		6	1	0	['xunchen']						0	[26, 28]			
20607031	文丑	2	8	1	2	3	3	[570311]	wenchou	战斗开始时，使全体友方获得烈刃	1	20607032	6	1	1	['wenchou']						0	[26, 28]			
20607032	文丑	1	8	1	2	6	6	[570321]	wenchou	战斗开始时，使全体友方获得烈刃*2	0		6	1	0	['wenchou']						0	[26, 28]			
20607041	雷薄	2	8	1	2	2	2	[570511]	leibo	当先：获得1张场上缺少势力的随机武将	1	20607042	6	1	1	['leibo']						0	[26, 29]			
20607042	雷薄	1	8	1	2	4	4	[570521]	leibo	当先：获得2张场上缺少势力的随机武将	0		6	1	0	['leibo']						0	[26, 29]			
20607051	高览	2	8	1	2	3	3	[670511]	gaolan	战斗开始时，对相邻友方造成1点伤害，使其永久获得等量属性	1	20607052	6	1	1	['gaolan']						10	[26, 29, 28]			
20607052	高览	1	8	1	2	6	6	[670521]	gaolan	战斗开始时，对相邻友方造成1点伤害，使其永久获得等量属性，执行2次	0		6	1	0	['gaolan']						10	[26, 29, 28]			
20607061	郭图	2	8	1	3	3	1	[570611]	guotu	当先：使1个友方攻击时，随机造成3点伤害	1	20607062	6	1	1	['guotu']						0	[26, 28]			
20607062	郭图	1	8	1	3	6	2	[570621]	guotu	当先：使1个友方攻击时，随机造成3点伤害2次	0		6	1	0	['guotu']						0	[26, 28]			
20607071	逢纪	2	8	1	3	3	5	[670711]	pangji	友方每造成2次伤害，使其永久获得+2/+1	1	20607072	6	1	1	['pangji']						0	[26, 28]			
20607072	逢纪	1	8	1	3	6	10	[670721]	pangji	友方每造成2次伤害，使其永久获得+4/+2	0		6	1	0	['pangji']						0	[26, 28]			
20607081	冯妤	2	8	2	3	4	3	[570811]	fengyu	招募结束时，使每种势力各1个友方永久获得+2/+1	1	20607082	6	1	1	['fengyu']						0	[26, 29]			
20607082	冯妤	1	8	2	3	8	6	[570821]	fengyu	招募结束时，使每种势力各1个友方永久获得+4/+2	0		6	1	0	['fengyu']						0	[26, 29]			
20607091	许攸	2	8	1	3	4	4	[570911, 570912]	xuyou	友方造成伤害时自身体力值+1，友方受到伤害时自身攻击力+1	1	20607092	6	1	1	['xuyou']						0	[26, 29, 28]			
20607092	许攸	1	8	1	3	8	8	[570921, 570922]	xuyou	友方造成伤害时自身体力值+2，友方受到伤害时自身攻击力+2	0		6	1	0	['xuyou']						0	[26, 29, 28]			
20607101	审配	2	8	1	4	5	4	[571011]	shenpei	招募结束时，使全体友方获得烈刃	1	20607102	6	1	1	['shenpei']						0	[26, 28]			
20607102	审配	1	8	1	4	10	8	[571021]	shenpei	招募结束时，使全体友方获得烈刃*2	0		6	1	0	['shenpei']						0	[26, 28]			
20607111	杨弘	2	8	1	4	4	6	[571211]	yanghong	受到伤害时，使自身和相邻友方获得遗计：随机造成2点伤害	1	20607112	6	1	1	['yanghong']						0	[26, 28]			
20607112	杨弘	1	8	1	4	8	12	[571221]	yanghong	受到伤害时，使自身和相邻友方获得遗计：随机造成2点伤害2次	0		6	1	0	['yanghong']						0	[26, 28]			
20607121	董绾	2	8	2	4	5	5	[571311]	dongwan	上阵场上缺少的势力的武将时，获得+3/+3	1	20607122	6	1	1	['dongwan']						0	[26, 29]			
20607122	董绾	1	8	2	4	10	10	[571321]	dongwan	上阵场上缺少的势力的武将时，获得+6/+6	0		6	1	0	['dongwan']						0	[26, 29]			
20607131	乐就	2	8	1	4	3	3	[671311]	yuejiu	当先：使每种势力各1个友方获得+3/+3	1	20607132	6	1	1	['yuejiu']						20	[26, 29]			
20607132	乐就	1	8	1	4	6	6	[671321]	yuejiu	当先：使每种势力各1个友方获得+6/+6	0		6	1	0	['yuejiu']						20	[26, 29]			
20607141	袁胤	2	8	1	4	3	7	[671411]	yuanyin	遗计友方阵亡时，获得1枚虎符	1	20607142	6	1	1	['yuanyin']						20	[26, 29, 28]			
20607142	袁胤	1	8	1	4	6	14	[671421]	yuanyin	遗计友方阵亡时，获得2枚虎符	0		6	1	0	['yuanyin']						20	[26, 29, 28]			
20607151	韩猛	2	8	1	5	5	5	[671511]	hanmeng	战斗开始时，友方每有一层烈刃，使其永久获得+1/+1	1	20607152	6	1	1	['hanmeng']						0	[26, 28]			
20607152	韩猛	1	8	1	5	10	10	[671521]	hanmeng	战斗开始时，友方每有一层烈刃，使其永久获得+2/+2	0		6	1	0	['hanmeng']						0	[26, 28]			
20607161	纪灵	2	8	1	5	6	6	[571511]	jiling	友方攻击时，友方场上每有1种势力随机造成3点伤害	1	20607162	6	1	1	['jiling']						0	[26, 29]			
20607162	纪灵	1	8	1	5	12	12	[571521]	jiling	友方攻击时，友方场上每有1种势力随机造成3点伤害2次	0		6	1	0	['jiling']						0	[26, 29]			
20607171	麹义	2	8	1	5	7	7	[571613]	quyi	本武将造成和受到2倍伤害	1	20607172	6	1	1	['quyi']						0	[26, 29, 28]			
20607172	麹义	1	8	1	5	14	14	[571623]	quyi	本武将造成和受到3倍伤害	0		6	1	0	['quyi']						0	[26, 29, 28]			
20607181	沮授	2	8	1	5	5	5	[571111, 571112]	jushou	御策。友方每造成4次伤害，使本局你的袁势力武将获得烈刃	1	20607182	6	1	1	['jushou']						0	[26, 28]			
20607182	沮授	1	8	1	5	10	10	[571121, 571122]	jushou	御策。友方每造成2次伤害，使本局你的袁势力武将获得烈刃	0		6	1	0	['jushou']						0	[26, 28]			
20607191	袁绍	2	8	1	6	8	8	[571711]	yuanshao	破军：对全体敌方造成2点伤害	1	20607192	6	1	1	['yuanshao']						0	[26, 28]			
20607192	袁绍	1	8	1	6	16	16	[571721]	yuanshao	破军：对全体敌方造成2点伤害2次	0		6	1	0	['yuanshao']						0	[26, 28]			
20607201	袁术	2	8	1	6	7	7	[571811]	yuanshu	你获得牌后，使每种势力各1个友方永久获得+2/+1	1	20607202	6	1	1	['yuanshu']						0	[26, 29]			
20607202	袁术	1	8	1	6	14	14	[571821]	yuanshu	你获得牌后，使每种势力各1个友方永久获得+4/+2	0		6	1	0	['yuanshu']						0	[26, 29]			
20607211	田丰	2	8	1	6	7	4	[571911]	tianfeng	遗计：使随机敌方的属性值减半	1	20607212	6	1	1	['tianfeng']						0	[26, 29, 28]			
20607212	田丰	1	8	1	6	14	8	[571921]	tianfeng	遗计：使随机敌方的属性值减半，执行2次	0		6	1	0	['tianfeng']						0	[26, 29, 28]			
20608011	陶谦	2	4	1	2	2	2	[470111]	taoqian	当先：使1个友方获得挑衅和+1/+2	1	20608012	6	1	1	['taoqian']						0	[30]			
20608012	陶谦	1	4	1	2	4	4	[470121]	taoqian	当先：使1个友方获得挑衅和+2/+4	0		6	1	0	['taoqian']						0	[30]			
20608021	邹氏	2	4	2	2	2	2	[370311]	zoushi	招募结束时，使升级营帐消耗的虎符数-1	1	20608022	6	1	1	['zoushi']						0	[30, 1]			
20608022	邹氏	1	4	2	2	4	4	[370321]	zoushi	招募结束时，使升级营帐消耗的虎符数-2	0		6	1	0	['zoushi']						0	[30, 1]			
20608031	蔡夫人	2	4	2	2	2	1	[470311]	caifuren	遣散时，获得1张等级2的随机武将牌	1	20608032	6	1	1	['caifuren']						0	[30, 1]			
20608032	蔡夫人	1	4	2	2	4	2	[470321]	caifuren	遣散时，获得2张等级2的随机武将牌	0		6	1	0	['caifuren']						0	[30, 1]			
20608041	蔡邕	2	4	1	3	3	3	[680411]	caiyong	遣散后，获得1张随机锦囊牌	1	20608042	6	1	1	['caiyong']						0	[30, 1]			
20608042	蔡邕	1	4	1	3	6	6	[680421]	caiyong	遣散后，获得2张随机锦囊牌	0		6	1	0	['caiyong']						0	[30, 1]			
20608051	严夫人	2	4	2	3	3	3	[470511]	yanfuren	当先：使1名友方获得烈刃	1	20608052	6	1	1	['yanfuren']						0	[30]			
20608052	严夫人	1	4	2	3	6	6	[470521]	yanfuren	当先：使1名友方获得烈刃*2	0		6	1	0	['yanfuren']						0	[30]			
20608061	士燮	2	4	1	3	3	3	[680611]	shixie	当先：使相邻友方获得挑衅和+2/+2	1	20608062	6	1	1	['shixie']						0	[30]			
20608062	士燮	1	4	1	3	6	6	[680621]	shixie	当先：使相邻友方获得挑衅和+4/+4	0		6	1	0	['shixie']						0	[30]			
20608071	吉平	2	4	1	3	3	3	[680711]	jiping	鸩毒	1	20608072	6	1	1	['jiping']						20	[30, 1]			
20608072	吉平	1	4	1	3	6	6	[680721]	jiping	鸩毒	0		6	1	0	['jiping']						20	[30, 1]			
20608081	潘凤	2	4	1	4	4	6	[370811, 370812]	panfeng	挑衅。当先：使具有挑衅的友方获得+2/+3	1	20608082	6	1	1	['panfeng']						0	[30]			
20608082	潘凤	1	4	1	4	8	12	[370821, 370822]	panfeng	挑衅。当先：使具有挑衅的友方获得+4/+6	0		6	1	0	['panfeng']						0	[30]			
20608091	司马徽	2	4	1	4	4	4	[371011]	simahui	当先：将1个友方变化为等级+1的武将	1	20608092	6	1	1	['simahui']						0	[30]			
20608092	司马徽	1	4	1	4	8	8	[371021]	simahui	当先：将1个友方变化为等级+2的武将	0		6	1	0	['simahui']						0	[30]			
20608101	童渊	2	4	1	4	4	4	[470711]	tongyuan	招募开始时，移除自身并获得1张随机等级5的武将牌	1	20608102	6	1	1	['tongyuan']						0	[30, 1]			
20608102	童渊	1	4	1	4	8	8	[470721]	tongyuan	招募开始时，移除自身并获得2张随机等级5的武将牌	0		6	1	0	['tongyuan']						0	[30, 1]			
20608111	邢道荣	2	4	1	4	1	1	[681111, 681112]	xingdaorong	挑衅。上阵时，主公每损失1点体力，获得+1/+1	1	20608112	6	1	1	['xingdaorong']						0	[30, 1]			
20608112	邢道荣	1	4	1	4	2	2	[681121, 681122]	xingdaorong	挑衅。上阵时，主公每损失1点体力，获得+2/+2	0		6	1	0	['xingdaorong']						0	[30, 1]			
20608121	张鲁	2	4	1	4	4	4	[681211]	zhanglu	当先：本回合接下来3次刷新营帐免费	1	20608122	6	1	1	['zhanglu']						20	[30]			
20608122	张鲁	1	4	1	4	8	8	[681221]	zhanglu	当先：本回合接下来6次刷新营帐免费	0		6	1	0	['zhanglu']						20	[30]			
20608131	貂蝉	2	4	2	4	4	3	[681311, 681312]	diaochan	无法攻击。招募结束时，对左侧友方使用一张决斗·三	1	20608132	6	1	1	['diaochan']						25	[30, 1]			
20608132	貂蝉	1	4	2	4	8	6	[681321, 681322]	diaochan	无法攻击。招募结束时，对左侧友方使用一张决斗·五	0		6	1	0	['diaochan']						25	[30, 1]			
20608141	蔡文姬	2	4	2	5	2	2	[581211]	caiwenji	被击败时，使击败你的武将本场战斗技能失效	1	20608142	6	1	1	['caiwenji']						0	[30, 1]			
20608142	蔡文姬	1	4	2	5	4	4	[581221]	caiwenji	被击败时，使击败你的武将本场战斗技能失效且属性值变为1/1	0		6	1	0	['caiwenji']						0	[30, 1]			
20608151	韩馥	2	4	1	5	6	6	[471411, 471412]	hanfu	挑衅。招募结束时，使具有挑衅的友方永久获得+4/+4	1	20608152	6	1	1	['hanfu']						0	[30, 1]			
20608152	韩馥	1	4	1	5	12	12	[471421, 471422]	hanfu	挑衅。招募结束时，使具有挑衅的友方永久获得+8/+8	0		6	1	0	['hanfu']						0	[30, 1]			
20608161	华佗	2	4	1	5	2	6	[371511]	huatuo	当先：使1个友方体力值+12	1	20608162	6	1	1	['huatuo']						0	[30]			
20608162	华佗	1	4	1	5	4	12	[371521]	huatuo	当先：使1个友方体力值+24	0		6	1	0	['huatuo']						0	[30]			
20608171	祢衡	2	4	1	5	3	4	[371711]	miheng	友方的当先效果额外触发1次	1	20608172	6	1	1	['miheng']						0	[30]			
20608172	祢衡	1	4	1	5	6	8	[371721]	miheng	友方的当先效果额外触发2次	0		6	1	0	['miheng']						0	[30]			
20608181	刘表	2	4	1	5	2	5	[371611]	liubiao	友方的招募结束效果额外触发1次	1	20608182	6	1	1	['liubiao']						0	[30, 31]			
20608182	刘表	1	4	1	5	4	10	[371621]	liubiao	友方的招募结束效果额外触发2次	0		6	1	0	['liubiao']						0	[30, 31]			
20608191	于吉	2	4	1	5	1	7	[371911]	yuji	友方的遗计效果额外触发1次	1	20608192	6	1	1	['yuji']						0	[30]			
20608192	于吉	1	4	1	5	2	14	[371921]	yuji	友方的遗计效果额外触发2次	0		6	1	0	['yuji']						0	[30]			
20608201	庞德公	2	4	1	5	2	5	[371811]	pangdegong	遣散后，触发全体友方的招募结束效果	1	20608202	6	1	1	['pangdegong']						0	[30, 1]			
20608202	庞德公	1	4	1	5	4	10	[371821]	pangdegong	遣散后，触发全体友方的招募结束效果2次	0		6	1	0	['pangdegong']						0	[30, 1]			
20608211	黄承彦	2	4	1	5	6	3	[581911, 581912]	huangchengyan	当先，遗计：获得1张随机锦囊牌	1	20608212	6	1	1	['huangchengyan']						0	[30]			
20608212	黄承彦	1	4	1	5	12	6	[581921, 581922]	huangchengyan	当先，遗计：获得2张随机锦囊牌	0		6	1	0	['huangchengyan']						0	[30]			
20608221	许贡	2	4	1	5	10	2	[682211]	xugong	遗计：对体力值最低的敌方造成20点伤害	1	20608222	6	1	1	['xugong']						0	[30]			
20608222	许贡	1	4	1	5	20	4	[682221]	xugong	遗计：对体力值最低的敌方造成40点伤害	0		6	1	0	['xugong']						0	[30]			
20608231	贾诩	2	4	1	6	8	8	[372011]	jiaxu	当先：挑选1张等级5~6的锦囊牌	1	20608232	6	1	1	['jiaxu']						0	[30]			
20608232	贾诩	1	4	1	6	16	16	[372021]	jiaxu	当先：挑选2张等级5~6的锦囊牌	0		6	1	0	['jiaxu']						0	[30]			
20608241	吕布	2	4	1	6	12	12	[372111, 372113]	lvbu	攻击时免疫伤害。攻击同时对目标和一个相邻武将造成伤害	1	20608242	6	1	1	['lvbu']						30	[30, 1]			
20608242	吕布	1	4	1	6	24	24	[372121, 372123]	lvbu	攻击时免疫伤害。攻击同时对目标两侧的武将造成伤害	0		6	1	0	['lvbu']						30	[30, 1]			
20608251	南华老仙	2	4	1	6	6	10	[682511]	nanhualaoxian	你使用锦囊牌后，使全体友方获得+2/+2	1	20608252	6	1	1	['nanhualaoxian']						0	[30, 1]			
20608252	南华老仙	1	4	1	6	12	20	[682521]	nanhualaoxian	你使用锦囊牌后，使全体友方获得+4/+4	0		6	1	0	['nanhualaoxian']						0	[30, 1]			
20608261	许劭	2	4	1	6	4	8	[372311]	xushao	遣散后，挑选1张等级6的武将牌	1	20608262	6	1	1	['xushao']						0	[30, 1]			
20608262	许劭	1	4	1	6	8	16	[372321]	xushao	遣散后，挑选2张等级6的武将牌	0		6	1	0	['xushao']						0	[30, 1]			
20608271	左慈	2	4	1	6	4	4		zuoci	可以替代任意武将进行三连	1	20608272	6	1	1	['zuoci']		1				0	[30, 1]			
